"REGIONE";"COLLEGIO";"COMUNE";"ELETTORI";"ELETTORI_MASCHI";"VOTANTI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTI_LISTA"
"PUGLIA";"MONOPOLI";"CASTELLANA GROTTE";8743;;8023;;214;"PSI";"1070"
"PUGLIA";"MONOPOLI";"CASTELLANA GROTTE";8743;;8023;;214;"MSI";"746"
"PUGLIA";"MONOPOLI";"CASTELLANA GROTTE";8743;;8023;;214;"PRI";"51"
"PUGLIA";"MONOPOLI";"CASTELLANA GROTTE";8743;;8023;;214;"PLI";"240"
"PUGLIA";"MONOPOLI";"CONVERSANO";10801;;10297;;245;"PSDI";"281"
"PUGLIA";"MONOPOLI";"CONVERSANO";10801;;10297;;245;"DC";"3019"
"PUGLIA";"MONOPOLI";"CONVERSANO";10801;;10297;;245;"PCI-PSIUP";"2172"
"PUGLIA";"MONOPOLI";"CONVERSANO";10801;;10297;;245;"PSI";"2851"
"PUGLIA";"MONOPOLI";"CONVERSANO";10801;;10297;;245;"MSI";"1047"
"PUGLIA";"MONOPOLI";"CONVERSANO";10801;;10297;;245;"PRI";"399"
"PUGLIA";"MONOPOLI";"CONVERSANO";10801;;10297;;245;"PLI";"102"
"PUGLIA";"MONOPOLI";"LOCOROTONDO";6979;;6610;;109;"PSDI";"72"
"PUGLIA";"MONOPOLI";"LOCOROTONDO";6979;;6610;;109;"DC";"2121"
"PUGLIA";"MONOPOLI";"LOCOROTONDO";6979;;6610;;109;"PCI-PSIUP";"555"
"PUGLIA";"MONOPOLI";"LOCOROTONDO";6979;;6610;;109;"PSI";"177"
"PUGLIA";"MONOPOLI";"LOCOROTONDO";6979;;6610;;109;"MSI";"453"
"PUGLIA";"MONOPOLI";"LOCOROTONDO";6979;;6610;;109;"PRI";"19"
"PUGLIA";"MONOPOLI";"LOCOROTONDO";6979;;6610;;109;"PLI";"2991"
"PUGLIA";"MONOPOLI";"MOLA DI BARI";13762;;11021;;277;"PSDI";"271"
"PUGLIA";"MONOPOLI";"MOLA DI BARI";13762;;11021;;277;"DC";"5332"
"PUGLIA";"MONOPOLI";"MOLA DI BARI";13762;;11021;;277;"PCI-PSIUP";"1858"
"PUGLIA";"MONOPOLI";"MOLA DI BARI";13762;;11021;;277;"PSI";"1320"
"PUGLIA";"MONOPOLI";"MOLA DI BARI";13762;;11021;;277;"MSI";"1408"
"PUGLIA";"MONOPOLI";"MOLA DI BARI";13762;;11021;;277;"PRI";"196"
"PUGLIA";"MONOPOLI";"MOLA DI BARI";13762;;11021;;277;"PLI";"193"
"PUGLIA";"MONOPOLI";"MONOPOLI";22091;;20298;;320;"PSDI";"719"
"PUGLIA";"MONOPOLI";"MONOPOLI";22091;;20298;;320;"DC";"7590"
"PUGLIA";"MONOPOLI";"MONOPOLI";22091;;20298;;320;"PCI-PSIUP";"2232"
"PUGLIA";"MONOPOLI";"MONOPOLI";22091;;20298;;320;"PSI";"5005"
"PUGLIA";"MONOPOLI";"MONOPOLI";22091;;20298;;320;"MSI";"2156"
"PUGLIA";"MONOPOLI";"MONOPOLI";22091;;20298;;320;"PRI";"1210"
"PUGLIA";"MONOPOLI";"MONOPOLI";22091;;20298;;320;"PLI";"623"
"PUGLIA";"MONOPOLI";"NOCI";9774;;8814;;213;"PSDI";"952"
"PUGLIA";"MONOPOLI";"NOCI";9774;;8814;;213;"DC";"3410"
"PUGLIA";"MONOPOLI";"NOCI";9774;;8814;;213;"PCI-PSIUP";"1858"
"PUGLIA";"MONOPOLI";"NOCI";9774;;8814;;213;"PSI";"1096"
"PUGLIA";"MONOPOLI";"NOCI";9774;;8814;;213;"MSI";"876"
"PUGLIA";"MONOPOLI";"NOCI";9774;;8814;;213;"PRI";"27"
"PUGLIA";"MONOPOLI";"NOCI";9774;;8814;;213;"PLI";"170"
"PUGLIA";"MONOPOLI";"POLIGNANO A MARE";7583;;7041;;186;"PSDI";"326"
"PUGLIA";"MONOPOLI";"POLIGNANO A MARE";7583;;7041;;186;"DC";"2864"
"PUGLIA";"MONOPOLI";"POLIGNANO A MARE";7583;;7041;;186;"PCI-PSIUP";"1581"
"PUGLIA";"MONOPOLI";"POLIGNANO A MARE";7583;;7041;;186;"PSI";"720"
"PUGLIA";"MONOPOLI";"POLIGNANO A MARE";7583;;7041;;186;"MSI";"1051"
"PUGLIA";"MONOPOLI";"POLIGNANO A MARE";7583;;7041;;186;"PRI";"144"
"PUGLIA";"MONOPOLI";"POLIGNANO A MARE";7583;;7041;;186;"PLI";"70"
"PUGLIA";"MONOPOLI";"PUTIGNANO";12810;;11854;;383;"PSDI";"252"
"PUGLIA";"MONOPOLI";"PUTIGNANO";12810;;11854;;383;"DC";"4766"
"PUGLIA";"MONOPOLI";"PUTIGNANO";12810;;11854;;383;"PCI-PSIUP";"3038"
"PUGLIA";"MONOPOLI";"PUTIGNANO";12810;;11854;;383;"PSI";"1395"
"PUGLIA";"MONOPOLI";"PUTIGNANO";12810;;11854;;383;"MSI";"1380"
"PUGLIA";"MONOPOLI";"PUTIGNANO";12810;;11854;;383;"PRI";"103"
"PUGLIA";"MONOPOLI";"PUTIGNANO";12810;;11854;;383;"PLI";"391"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BADIA";1243;;1186;;31;"MSI";"7"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BADIA";1243;;1186;;31;"PPST-PPTT";"618"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BADIA";1243;;1186;;31;"DC";"467"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BADIA";1243;;1186;;31;"TIROL.";"25"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BADIA";1243;;1186;;31;"PSI";"16"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BARBIANO";678;;646;;43;"MSI";"5"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BARBIANO";678;;646;;43;"PPST-PPTT";"434"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BARBIANO";678;;646;;43;"DC";"42"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BARBIANO";678;;646;;43;"TIROL.";"106"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BARBIANO";678;;646;;43;"PSI";"13"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BRAIES";385;;355;;14;"MSI";"2"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BRAIES";385;;355;;14;"PPST-PPTT";"203"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BRAIES";385;;355;;14;"DC";"14"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BRAIES";385;;355;;14;"TIROL.";"118"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BRAIES";385;;355;;14;"PSI";"0"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BRENNERO";1453;;1371;;87;"MSI";"112"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BRENNERO";1453;;1371;;87;"PPST-PPTT";"585"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BRENNERO";1453;;1371;;87;"DC";"269"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BRENNERO";1453;;1371;;87;"TIROL.";"164"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BRENNERO";1453;;1371;;87;"PSI";"141"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BRESSANONE";9341;;8965;;590;"MSI";"605"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BRESSANONE";9341;;8965;;590;"PPST-PPTT";"3290"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BRESSANONE";9341;;8965;;590;"DC";"1739"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BRESSANONE";9341;;8965;;590;"TIROL.";"1841"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BRESSANONE";9341;;8965;;590;"PSI";"787"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BRUNICO";5742;;5462;;296;"MSI";"204"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BRUNICO";5742;;5462;;296;"PPST-PPTT";"2698"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BRUNICO";5742;;5462;;296;"DC";"638"
"LOMBARDIA";"CHIARI";"MANERBIO";6880;;6786;;214;"PLI";"224"
"LOMBARDIA";"CHIARI";"MANERBIO";6880;;6786;;214;"PSI";"841"
"LOMBARDIA";"CHIARI";"MANERBIO";6880;;6786;;214;"MSI";"243"
"LOMBARDIA";"CHIARI";"MANERBIO";6880;;6786;;214;"PSDI";"457"
"LOMBARDIA";"CHIARI";"MANERBIO";6880;;6786;;214;"PRI";"80"
"LOMBARDIA";"CHIARI";"MILZANO";725;;686;;19;"PCI-PSIUP";"127"
"LOMBARDIA";"CHIARI";"MILZANO";725;;686;;19;"DC";"356"
"LOMBARDIA";"CHIARI";"MILZANO";725;;686;;19;"PLI";"17"
"LOMBARDIA";"CHIARI";"MILZANO";725;;686;;19;"PSI";"91"
"LOMBARDIA";"CHIARI";"MILZANO";725;;686;;19;"MSI";"25"
"LOMBARDIA";"CHIARI";"MILZANO";725;;686;;19;"PSDI";"36"
"LOMBARDIA";"CHIARI";"MILZANO";725;;686;;19;"PRI";"4"
"LOMBARDIA";"CHIARI";"OFFLAGA";1639;;1609;;39;"PCI-PSIUP";"254"
"LOMBARDIA";"CHIARI";"OFFLAGA";1639;;1609;;39;"DC";"1098"
"LOMBARDIA";"CHIARI";"OFFLAGA";1639;;1609;;39;"PLI";"36"
"LOMBARDIA";"CHIARI";"OFFLAGA";1639;;1609;;39;"PSI";"98"
"LOMBARDIA";"CHIARI";"OFFLAGA";1639;;1609;;39;"MSI";"28"
"LOMBARDIA";"CHIARI";"OFFLAGA";1639;;1609;;39;"PSDI";"31"
"LOMBARDIA";"CHIARI";"OFFLAGA";1639;;1609;;39;"PRI";"6"
"LOMBARDIA";"CHIARI";"ORZINUOVI";5717;;5635;;144;"PCI-PSIUP";"845"
"LOMBARDIA";"CHIARI";"ORZINUOVI";5717;;5635;;144;"DC";"2835"
"LOMBARDIA";"CHIARI";"ORZINUOVI";5717;;5635;;144;"PLI";"183"
"LOMBARDIA";"CHIARI";"ORZINUOVI";5717;;5635;;144;"PSI";"606"
"LOMBARDIA";"CHIARI";"ORZINUOVI";5717;;5635;;144;"MSI";"306"
"LOMBARDIA";"CHIARI";"ORZINUOVI";5717;;5635;;144;"PSDI";"602"
"LOMBARDIA";"CHIARI";"ORZINUOVI";5717;;5635;;144;"PRI";"39"
"LOMBARDIA";"CHIARI";"ORZIVECCHI";1234;;1204;;20;"PCI-PSIUP";"173"
"LOMBARDIA";"CHIARI";"ORZIVECCHI";1234;;1204;;20;"DC";"624"
"LOMBARDIA";"CHIARI";"ORZIVECCHI";1234;;1204;;20;"PLI";"35"
"LOMBARDIA";"CHIARI";"ORZIVECCHI";1234;;1204;;20;"PSI";"229"
"LOMBARDIA";"CHIARI";"ORZIVECCHI";1234;;1204;;20;"MSI";"61"
"LOMBARDIA";"CHIARI";"ORZIVECCHI";1234;;1204;;20;"PSDI";"36"
"LOMBARDIA";"CHIARI";"ORZIVECCHI";1234;;1204;;20;"PRI";"20"
"LOMBARDIA";"CHIARI";"PAVONE DEL MELLA";1274;;1237;;35;"PCI-PSIUP";"205"
"LOMBARDIA";"CHIARI";"PAVONE DEL MELLA";1274;;1237;;35;"DC";"746"
"LOMBARDIA";"CHIARI";"PAVONE DEL MELLA";1274;;1237;;35;"PLI";"23"
"LOMBARDIA";"CHIARI";"PAVONE DEL MELLA";1274;;1237;;35;"PSI";"81"
"LOMBARDIA";"CHIARI";"PAVONE DEL MELLA";1274;;1237;;35;"MSI";"76"
"LOMBARDIA";"CHIARI";"PAVONE DEL MELLA";1274;;1237;;35;"PSDI";"47"
"LOMBARDIA";"CHIARI";"PAVONE DEL MELLA";1274;;1237;;35;"PRI";"13"
"LOMBARDIA";"CHIARI";"POMPIANO";1341;;1310;;19;"PCI-PSIUP";"79"
"LOMBARDIA";"CHIARI";"POMPIANO";1341;;1310;;19;"DC";"976"
"LOMBARDIA";"CHIARI";"POMPIANO";1341;;1310;;19;"PLI";"19"
"LOMBARDIA";"CHIARI";"POMPIANO";1341;;1310;;19;"PSI";"64"
"LOMBARDIA";"CHIARI";"POMPIANO";1341;;1310;;19;"MSI";"86"
"LOMBARDIA";"CHIARI";"POMPIANO";1341;;1310;;19;"PSDI";"49"
"LOMBARDIA";"CHIARI";"POMPIANO";1341;;1310;;19;"PRI";"7"
"LOMBARDIA";"CHIARI";"PONCARALE";1556;;1519;;34;"PCI-PSIUP";"479"
"LOMBARDIA";"CHIARI";"PONCARALE";1556;;1519;;34;"DC";"744"
"LOMBARDIA";"CHIARI";"PONCARALE";1556;;1519;;34;"PLI";"32"
"LOMBARDIA";"CHIARI";"PONCARALE";1556;;1519;;34;"PSI";"159"
"LOMBARDIA";"CHIARI";"PONCARALE";1556;;1519;;34;"MSI";"29"
"LOMBARDIA";"CHIARI";"PONCARALE";1556;;1519;;34;"PSDI";"29"
"LOMBARDIA";"CHIARI";"PONCARALE";1556;;1519;;34;"PRI";"7"
"LOMBARDIA";"CHIARI";"PONTEVICO";3875;;3793;;83;"PCI-PSIUP";"953"
"LOMBARDIA";"CHIARI";"PONTEVICO";3875;;3793;;83;"DC";"2018"
"LOMBARDIA";"CHIARI";"PONTEVICO";3875;;3793;;83;"PLI";"165"
"LOMBARDIA";"CHIARI";"PONTEVICO";3875;;3793;;83;"PSI";"295"
"LOMBARDIA";"CHIARI";"PONTEVICO";3875;;3793;;83;"MSI";"123"
"LOMBARDIA";"CHIARI";"PONTEVICO";3875;;3793;;83;"PSDI";"108"
"LOMBARDIA";"CHIARI";"PONTEVICO";3875;;3793;;83;"PRI";"16"
"LOMBARDIA";"CHIARI";"PONTOGLIO";2935;;2854;;47;"PCI-PSIUP";"240"
"LOMBARDIA";"CHIARI";"PONTOGLIO";2935;;2854;;47;"DC";"1837"
"LOMBARDIA";"CHIARI";"PONTOGLIO";2935;;2854;;47;"PLI";"37"
"LOMBARDIA";"CHIARI";"PONTOGLIO";2935;;2854;;47;"PSI";"444"
"LOMBARDIA";"CHIARI";"PONTOGLIO";2935;;2854;;47;"MSI";"80"
"LOMBARDIA";"CHIARI";"PONTOGLIO";2935;;2854;;47;"PSDI";"126"
"LOMBARDIA";"CHIARI";"PONTOGLIO";2935;;2854;;47;"PRI";"9"
"LOMBARDIA";"CHIARI";"PRALBOINO";1729;;1664;;37;"PCI-PSIUP";"502"
"LOMBARDIA";"CHIARI";"PRALBOINO";1729;;1664;;37;"DC";"765"
"LOMBARDIA";"CHIARI";"PRALBOINO";1729;;1664;;37;"PLI";"57"
"LOMBARDIA";"CHIARI";"PRALBOINO";1729;;1664;;37;"PSI";"99"
"LOMBARDIA";"CHIARI";"PRALBOINO";1729;;1664;;37;"MSI";"84"
"LOMBARDIA";"CHIARI";"PRALBOINO";1729;;1664;;37;"PSDI";"82"
"LOMBARDIA";"CHIARI";"PRALBOINO";1729;;1664;;37;"PRI";"16"
"LOMBARDIA";"CHIARI";"QUINZANO D'OGLIO";3323;;3248;;107;"PCI-PSIUP";"911"
"LOMBARDIA";"CHIARI";"QUINZANO D'OGLIO";3323;;3248;;107;"DC";"1456"
"LOMBARDIA";"CHIARI";"QUINZANO D'OGLIO";3323;;3248;;107;"PLI";"144"
"LOMBARDIA";"CHIARI";"QUINZANO D'OGLIO";3323;;3248;;107;"PSI";"352"
"LOMBARDIA";"CHIARI";"QUINZANO D'OGLIO";3323;;3248;;107;"MSI";"137"
"LOMBARDIA";"CHIARI";"QUINZANO D'OGLIO";3323;;3248;;107;"PSDI";"87"
"LOMBARDIA";"CHIARI";"QUINZANO D'OGLIO";3323;;3248;;107;"PRI";"18"
"LOMBARDIA";"CHIARI";"ROCCAFRANCA";1403;;1377;;44;"PCI-PSIUP";"102"
"LOMBARDIA";"CHIARI";"ROCCAFRANCA";1403;;1377;;44;"DC";"1035"
"LOMBARDIA";"CHIARI";"ROCCAFRANCA";1403;;1377;;44;"PLI";"20"
"LOMBARDIA";"CHIARI";"ROCCAFRANCA";1403;;1377;;44;"PSI";"46"
"LOMBARDIA";"CHIARI";"ROCCAFRANCA";1403;;1377;;44;"MSI";"38"
"LOMBARDIA";"CHIARI";"ROCCAFRANCA";1403;;1377;;44;"PSDI";"68"
"LOMBARDIA";"CHIARI";"ROCCAFRANCA";1403;;1377;;44;"PRI";"4"
"LOMBARDIA";"CHIARI";"RONCADELLE";2503;;2433;;50;"PCI-PSIUP";"781"
"LOMBARDIA";"CHIARI";"RONCADELLE";2503;;2433;;50;"DC";"1040"
"LOMBARDIA";"CHIARI";"RONCADELLE";2503;;2433;;50;"PLI";"47"
"LOMBARDIA";"CHIARI";"RONCADELLE";2503;;2433;;50;"PSI";"317"
"LOMBARDIA";"CHIARI";"RONCADELLE";2503;;2433;;50;"MSI";"61"
"LOMBARDIA";"CHIARI";"RONCADELLE";2503;;2433;;50;"PSDI";"92"
"LOMBARDIA";"CHIARI";"RONCADELLE";2503;;2433;;50;"PRI";"20"
"LOMBARDIA";"CHIARI";"RUDIANO";1635;;1609;;25;"PCI-PSIUP";"134"
"FRIULI-VENEZIA GIULIA";"PORDENONE";"MONTEREALE VALCELLINA";3209;;2902;;75;"PCI-PSIUP";"770"
"FRIULI-VENEZIA GIULIA";"PORDENONE";"MONTEREALE VALCELLINA";3209;;2902;;75;"PRI";"34"
"FRIULI-VENEZIA GIULIA";"PORDENONE";"MONTEREALE VALCELLINA";3209;;2902;;75;"PLI";"49"
"FRIULI-VENEZIA GIULIA";"PORDENONE";"MONTEREALE VALCELLINA";3209;;2902;;75;"PSDI";"316"
"FRIULI-VENEZIA GIULIA";"PORDENONE";"MONTEREALE VALCELLINA";3209;;2902;;75;"DC";"1150"
"FRIULI-VENEZIA GIULIA";"PORDENONE";"MONTEREALE VALCELLINA";3209;;2902;;75;"MSI";"82"
"FRIULI-VENEZIA GIULIA";"PORDENONE";"MORSANO AL TAGLIAMENTO";2240;;1994;;48;"PSI";"200"
"FRIULI-VENEZIA GIULIA";"PORDENONE";"MORSANO AL TAGLIAMENTO";2240;;1994;;48;"PCI-PSIUP";"295"
"VENETO";"ROVIGO";"BOSARO";898;;863;;30;"PSI";"126"
"VENETO";"ROVIGO";"BOSARO";898;;863;;30;"DC";"404"
"VENETO";"ROVIGO";"CALTO";757;;726;;31;"PCI-PSIUP";"167"
"VENETO";"ROVIGO";"CALTO";757;;726;;31;"PSDI";"45"
"VENETO";"ROVIGO";"CALTO";757;;726;;31;"PLI";"17"
"VENETO";"ROVIGO";"CALTO";757;;726;;31;"PRI";"7"
"VENETO";"ROVIGO";"CALTO";757;;726;;31;"MSI";"109"
"VENETO";"ROVIGO";"CALTO";757;;726;;31;"PSI";"88"
"VENETO";"ROVIGO";"CALTO";757;;726;;31;"DC";"253"
"VENETO";"ROVIGO";"CANDA";770;;763;;22;"PCI-PSIUP";"213"
"VENETO";"ROVIGO";"CANDA";770;;763;;22;"PSDI";"29"
"VENETO";"ROVIGO";"CANDA";770;;763;;22;"PLI";"20"
"VENETO";"ROVIGO";"CANDA";770;;763;;22;"PRI";"0"
"VENETO";"ROVIGO";"CANDA";770;;763;;22;"MSI";"31"
"VENETO";"ROVIGO";"CANDA";770;;763;;22;"PSI";"99"
"VENETO";"ROVIGO";"CANDA";770;;763;;22;"DC";"335"
"VENETO";"ROVIGO";"CASTELGUGLIELMO";1429;;1375;;38;"PCI-PSIUP";"528"
"VENETO";"ROVIGO";"CASTELGUGLIELMO";1429;;1375;;38;"PSDI";"83"
"VENETO";"ROVIGO";"CASTELGUGLIELMO";1429;;1375;;38;"PLI";"34"
"VENETO";"ROVIGO";"CASTELGUGLIELMO";1429;;1375;;38;"PRI";"4"
"VENETO";"ROVIGO";"CASTELGUGLIELMO";1429;;1375;;38;"MSI";"35"
"VENETO";"ROVIGO";"CASTELGUGLIELMO";1429;;1375;;38;"PSI";"59"
"VENETO";"ROVIGO";"CASTELGUGLIELMO";1429;;1375;;38;"DC";"585"
"VENETO";"ROVIGO";"CASTELMASSA";3382;;3329;;67;"PCI-PSIUP";"1424"
"VENETO";"ROVIGO";"CASTELMASSA";3382;;3329;;67;"PSDI";"189"
"VENETO";"ROVIGO";"CASTELMASSA";3382;;3329;;67;"PLI";"101"
"VENETO";"ROVIGO";"CASTELMASSA";3382;;3329;;67;"PRI";"33"
"VENETO";"ROVIGO";"CASTELMASSA";3382;;3329;;67;"MSI";"142"
"VENETO";"ROVIGO";"CASTELMASSA";3382;;3329;;67;"PSI";"287"
"VENETO";"ROVIGO";"CASTELMASSA";3382;;3329;;67;"DC";"1072"
"VENETO";"ROVIGO";"CASTELNOVO BARIANO";2711;;2650;;78;"PCI-PSIUP";"1130"
"VENETO";"ROVIGO";"CASTELNOVO BARIANO";2711;;2650;;78;"PSDI";"167"
"VENETO";"ROVIGO";"CASTELNOVO BARIANO";2711;;2650;;78;"PLI";"51"
"VENETO";"ROVIGO";"CASTELNOVO BARIANO";2711;;2650;;78;"PRI";"14"
"VENETO";"ROVIGO";"CASTELNOVO BARIANO";2711;;2650;;78;"MSI";"75"
"VENETO";"ROVIGO";"CASTELNOVO BARIANO";2711;;2650;;78;"PSI";"170"
"VENETO";"ROVIGO";"CASTELNOVO BARIANO";2711;;2650;;78;"DC";"947"
"VENETO";"ROVIGO";"CENESELLI";1807;;1760;;51;"PCI-PSIUP";"705"
"VENETO";"ROVIGO";"CENESELLI";1807;;1760;;51;"PSDI";"85"
"VENETO";"ROVIGO";"CENESELLI";1807;;1760;;51;"PLI";"45"
"VENETO";"ROVIGO";"CENESELLI";1807;;1760;;51;"PRI";"8"
"VENETO";"ROVIGO";"CENESELLI";1807;;1760;;51;"MSI";"50"
"VENETO";"ROVIGO";"CENESELLI";1807;;1760;;51;"PSI";"108"
"VENETO";"ROVIGO";"CENESELLI";1807;;1760;;51;"DC";"701"
"VENETO";"ROVIGO";"COSTA DI ROVIGO";1990;;1919;;75;"PCI-PSIUP";"356"
"VENETO";"ROVIGO";"COSTA DI ROVIGO";1990;;1919;;75;"PSDI";"174"
"VENETO";"ROVIGO";"COSTA DI ROVIGO";1990;;1919;;75;"PLI";"41"
"VENETO";"ROVIGO";"COSTA DI ROVIGO";1990;;1919;;75;"PRI";"11"
"VENETO";"ROVIGO";"COSTA DI ROVIGO";1990;;1919;;75;"MSI";"57"
"VENETO";"ROVIGO";"COSTA DI ROVIGO";1990;;1919;;75;"PSI";"262"
"VENETO";"ROVIGO";"COSTA DI ROVIGO";1990;;1919;;75;"DC";"925"
"VENETO";"ROVIGO";"FICAROLO";2139;;2072;;68;"PCI-PSIUP";"880"
"VENETO";"ROVIGO";"FICAROLO";2139;;2072;;68;"PSDI";"101"
"VENETO";"ROVIGO";"FICAROLO";2139;;2072;;68;"PLI";"35"
"VENETO";"ROVIGO";"FICAROLO";2139;;2072;;68;"PRI";"16"
"VENETO";"ROVIGO";"FICAROLO";2139;;2072;;68;"MSI";"101"
"VENETO";"ROVIGO";"FICAROLO";2139;;2072;;68;"PSI";"149"
"VENETO";"ROVIGO";"FICAROLO";2139;;2072;;68;"DC";"710"
"VENETO";"ROVIGO";"FIESSO UMBERTIANO";2762;;2702;;77;"PCI-PSIUP";"1096"
"VENETO";"ROVIGO";"FIESSO UMBERTIANO";2762;;2702;;77;"PSDI";"148"
"VENETO";"ROVIGO";"FIESSO UMBERTIANO";2762;;2702;;77;"PLI";"61"
"VENETO";"ROVIGO";"FIESSO UMBERTIANO";2762;;2702;;77;"PRI";"15"
"VENETO";"ROVIGO";"FIESSO UMBERTIANO";2762;;2702;;77;"MSI";"125"
"VENETO";"ROVIGO";"FIESSO UMBERTIANO";2762;;2702;;77;"PSI";"112"
"VENETO";"ROVIGO";"FIESSO UMBERTIANO";2762;;2702;;77;"DC";"1056"
"VENETO";"ROVIGO";"FRASSINELLE POLESINE";1196;;1165;;43;"PCI-PSIUP";"319"
"VENETO";"ROVIGO";"FRASSINELLE POLESINE";1196;;1165;;43;"PSDI";"81"
"VENETO";"ROVIGO";"FRASSINELLE POLESINE";1196;;1165;;43;"PLI";"14"
"VENETO";"ROVIGO";"FRASSINELLE POLESINE";1196;;1165;;43;"PRI";"3"
"VENETO";"ROVIGO";"FRASSINELLE POLESINE";1196;;1165;;43;"MSI";"24"
"VENETO";"ROVIGO";"FRASSINELLE POLESINE";1196;;1165;;43;"PSI";"150"
"VENETO";"ROVIGO";"FRASSINELLE POLESINE";1196;;1165;;43;"DC";"526"
"VENETO";"ROVIGO";"FRATTA POLESINE";2030;;1989;;96;"PCI-PSIUP";"669"
"VENETO";"ROVIGO";"FRATTA POLESINE";2030;;1989;;96;"PSDI";"135"
"VENETO";"ROVIGO";"FRATTA POLESINE";2030;;1989;;96;"PLI";"32"
"VENETO";"ROVIGO";"FRATTA POLESINE";2030;;1989;;96;"PRI";"9"
"VENETO";"ROVIGO";"FRATTA POLESINE";2030;;1989;;96;"MSI";"62"
"VENETO";"ROVIGO";"FRATTA POLESINE";2030;;1989;;96;"PSI";"109"
"VENETO";"ROVIGO";"FRATTA POLESINE";2030;;1989;;96;"DC";"863"
"VENETO";"ROVIGO";"GAIBA";820;;787;;32;"PCI-PSIUP";"295"
"VENETO";"ROVIGO";"GAIBA";820;;787;;32;"PSDI";"62"
"VENETO";"ROVIGO";"GAIBA";820;;787;;32;"PLI";"19"
"VENETO";"ROVIGO";"GAIBA";820;;787;;32;"PRI";"10"
"VENETO";"ROVIGO";"GAIBA";820;;787;;32;"MSI";"37"
"VENETO";"ROVIGO";"GAIBA";820;;787;;32;"PSI";"40"
"VENETO";"ROVIGO";"GAIBA";820;;787;;32;"DC";"286"
"VENETO";"ROVIGO";"GIACCIANO CON BARUCHELLA";1955;;1892;;81;"PCI-PSIUP";"429"
"VENETO";"ROVIGO";"GIACCIANO CON BARUCHELLA";1955;;1892;;81;"PSDI";"240"
"VENETO";"ROVIGO";"GIACCIANO CON BARUCHELLA";1955;;1892;;81;"PLI";"48"
"VENETO";"ROVIGO";"GIACCIANO CON BARUCHELLA";1955;;1892;;81;"PRI";"13"
"VENETO";"ROVIGO";"GIACCIANO CON BARUCHELLA";1955;;1892;;81;"MSI";"64"
"VENETO";"ROVIGO";"GIACCIANO CON BARUCHELLA";1955;;1892;;81;"PSI";"139"
"VENETO";"ROVIGO";"GIACCIANO CON BARUCHELLA";1955;;1892;;81;"DC";"867"
"VENETO";"ROVIGO";"LENDINARA";8641;;8466;;323;"PCI-PSIUP";"2392"
"VENETO";"ROVIGO";"LENDINARA";8641;;8466;;323;"PSDI";"325"
"VENETO";"ROVIGO";"LENDINARA";8641;;8466;;323;"PLI";"265"
"VENETO";"ROVIGO";"LENDINARA";8641;;8466;;323;"PRI";"106"
"LOMBARDIA";"CHIARI";"RUDIANO";1635;;1609;;25;"DC";"1214"
"LOMBARDIA";"CHIARI";"RUDIANO";1635;;1609;;25;"PLI";"39"
"LOMBARDIA";"CHIARI";"RUDIANO";1635;;1609;;25;"PSI";"98"
"LOMBARDIA";"CHIARI";"RUDIANO";1635;;1609;;25;"MSI";"27"
"LOMBARDIA";"CHIARI";"RUDIANO";1635;;1609;;25;"PSDI";"54"
"LOMBARDIA";"CHIARI";"RUDIANO";1635;;1609;;25;"PRI";"8"
"LOMBARDIA";"CHIARI";"SAN GERVASIO BRESCIANO";828;;810;;33;"PCI-PSIUP";"72"
"LOMBARDIA";"CHIARI";"SAN GERVASIO BRESCIANO";828;;810;;33;"DC";"534"
"LOMBARDIA";"CHIARI";"SAN GERVASIO BRESCIANO";828;;810;;33;"PLI";"27"
"LOMBARDIA";"CHIARI";"SAN GERVASIO BRESCIANO";828;;810;;33;"PSI";"62"
