"REGIONE";"COLLEGIO";"COMUNE";"ELETTORI";"ELETTORI_MASCHI";"VOTANTI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTI_LISTA"
"LOMBARDIA";"CLUSONE";"FIORANO AL SERIO";1245;;1143;;11;"BLOCCO NAZIONALE";"13"
"LOMBARDIA";"CLUSONE";"FIORANO AL SERIO";1245;;1143;;11;"UNITA' SOC.-PRI";"77"
"LOMBARDIA";"CLUSONE";"FORESTO SPARSO";1095;;1039;;32;"SOCIALCOMUNISTI";"26"
"LOMBARDIA";"CLUSONE";"FORESTO SPARSO";1095;;1039;;32;"DC";"916"
"LOMBARDIA";"CLUSONE";"FORESTO SPARSO";1095;;1039;;32;"BLOCCO NAZIONALE";"16"
"LOMBARDIA";"CLUSONE";"FORESTO SPARSO";1095;;1039;;32;"UNITA' SOC.-PRI";"21"
"LOMBARDIA";"CLUSONE";"GANDINO";2953;;2770;;30;"SOCIALCOMUNISTI";"89"
"LOMBARDIA";"CLUSONE";"GANDINO";2953;;2770;;30;"DC";"2352"
"LOMBARDIA";"CLUSONE";"GANDINO";2953;;2770;;30;"BLOCCO NAZIONALE";"43"
"LOMBARDIA";"CLUSONE";"GANDINO";2953;;2770;;30;"UNITA' SOC.-PRI";"207"
"LOMBARDIA";"CLUSONE";"GANDOSSO";409;;402;;27;"SOCIALCOMUNISTI";"68"
"LOMBARDIA";"CLUSONE";"GANDOSSO";409;;402;;27;"DC";"245"
"PIEMONTE";"ACQUI-NOVI LIGURE";"ARQUATA SCRIVIA";3068;;2875;;87;"BLOCCO NAZIONALE";"135"
"PIEMONTE";"ACQUI-NOVI LIGURE";"ARQUATA SCRIVIA";3068;;2875;;87;"UNITA' SOCIALISTA";"277"
"PIEMONTE";"ACQUI-NOVI LIGURE";"BASALUZZO";1093;;1056;;24;"DC";"284"
"PIEMONTE";"ACQUI-NOVI LIGURE";"BASALUZZO";1093;;1056;;24;"SOCIALCOMUNISTI";"422"
"PIEMONTE";"ACQUI-NOVI LIGURE";"BASALUZZO";1093;;1056;;24;"BLOCCO NAZIONALE";"197"
"PIEMONTE";"ACQUI-NOVI LIGURE";"BASALUZZO";1093;;1056;;24;"UNITA' SOCIALISTA";"101"
"PIEMONTE";"ACQUI-NOVI LIGURE";"BELFORTE MONFERRATO";393;;382;;9;"DC";"102"
"PIEMONTE";"ACQUI-NOVI LIGURE";"BELFORTE MONFERRATO";393;;382;;9;"SOCIALCOMUNISTI";"245"
"PIEMONTE";"ACQUI-NOVI LIGURE";"BELFORTE MONFERRATO";393;;382;;9;"BLOCCO NAZIONALE";"5"
"PIEMONTE";"ACQUI-NOVI LIGURE";"BELFORTE MONFERRATO";393;;382;;9;"UNITA' SOCIALISTA";"13"
"PIEMONTE";"ACQUI-NOVI LIGURE";"BISTAGNO";1588;;1503;;45;"DC";"747"
"PIEMONTE";"ACQUI-NOVI LIGURE";"BISTAGNO";1588;;1503;;45;"SOCIALCOMUNISTI";"387"
"PIEMONTE";"ACQUI-NOVI LIGURE";"BISTAGNO";1588;;1503;;45;"BLOCCO NAZIONALE";"170"
"PIEMONTE";"ACQUI-NOVI LIGURE";"BISTAGNO";1588;;1503;;45;"UNITA' SOCIALISTA";"75"
"PIEMONTE";"ACQUI-NOVI LIGURE";"BORGHETTO DI BORBERA";1481;;1385;;38;"DC";"461"
"PIEMONTE";"ACQUI-NOVI LIGURE";"BORGHETTO DI BORBERA";1481;;1385;;38;"SOCIALCOMUNISTI";"147"
"PIEMONTE";"ACQUI-NOVI LIGURE";"BORGHETTO DI BORBERA";1481;;1385;;38;"BLOCCO NAZIONALE";"586"
"PIEMONTE";"ACQUI-NOVI LIGURE";"BORGHETTO DI BORBERA";1481;;1385;;38;"UNITA' SOCIALISTA";"95"
"PIEMONTE";"ACQUI-NOVI LIGURE";"CABELLA LIGURE";1114;;934;;24;"DC";"180"
"PIEMONTE";"ACQUI-NOVI LIGURE";"CABELLA LIGURE";1114;;934;;24;"SOCIALCOMUNISTI";"56"
"PIEMONTE";"ACQUI-NOVI LIGURE";"CABELLA LIGURE";1114;;934;;24;"BLOCCO NAZIONALE";"559"
"PIEMONTE";"ACQUI-NOVI LIGURE";"CABELLA LIGURE";1114;;934;;24;"UNITA' SOCIALISTA";"36"
"PIEMONTE";"ACQUI-NOVI LIGURE";"CANTALUPO LIGURE";790;;695;;16;"DC";"205"
"PIEMONTE";"ACQUI-NOVI LIGURE";"CANTALUPO LIGURE";790;;695;;16;"SOCIALCOMUNISTI";"27"
"PIEMONTE";"ACQUI-NOVI LIGURE";"CANTALUPO LIGURE";790;;695;;16;"BLOCCO NAZIONALE";"415"
"PIEMONTE";"ALBA";"BARBARESCO";1181;;1088;;23;"SOCIALCOMUNISTI";"38"
"PIEMONTE";"ALBA";"BARBARESCO";1181;;1088;;23;"UNITA' SOCIALISTA";"57"
"PIEMONTE";"ALBA";"BAROLO";634;;593;;9;"DC";"275"
"PIEMONTE";"ALBA";"BAROLO";634;;593;;9;"BLOCCO NAZIONALE";"50"
"PIEMONTE";"ALBA";"BAROLO";634;;593;;9;"P.CONTADINI D'ITALIA";"100"
"PIEMONTE";"ALBA";"BAROLO";634;;593;;9;"SOCIALCOMUNISTI";"99"
"PIEMONTE";"ALBA";"BAROLO";634;;593;;9;"UNITA' SOCIALISTA";"50"
"PIEMONTE";"ALBA";"BENEVELLO";286;;271;;12;"DC";"134"
"PIEMONTE";"ALBA";"BENEVELLO";286;;271;;12;"BLOCCO NAZIONALE";"15"
"PIEMONTE";"ALBA";"BENEVELLO";286;;271;;12;"P.CONTADINI D'ITALIA";"91"
"PIEMONTE";"ALBA";"BENEVELLO";286;;271;;12;"SOCIALCOMUNISTI";"10"
"PIEMONTE";"ALBA";"BENEVELLO";286;;271;;12;"UNITA' SOCIALISTA";"4"
"PIEMONTE";"ALBA";"BERGOLO";139;;132;;8;"DC";"39"
"PIEMONTE";"ALBA";"BERGOLO";139;;132;;8;"BLOCCO NAZIONALE";"6"
"PIEMONTE";"ALBA";"BERGOLO";139;;132;;8;"P.CONTADINI D'ITALIA";"34"
"PIEMONTE";"ALBA";"BERGOLO";139;;132;;8;"SOCIALCOMUNISTI";"31"
"PIEMONTE";"ALBA";"BERGOLO";139;;132;;8;"UNITA' SOCIALISTA";"2"
"PIEMONTE";"ALBA";"BORGOMALE";374;;333;;10;"DC";"162"
"PIEMONTE";"ALBA";"BORGOMALE";374;;333;;10;"BLOCCO NAZIONALE";"29"
"PIEMONTE";"ALBA";"BORGOMALE";374;;333;;10;"P.CONTADINI D'ITALIA";"94"
"PIEMONTE";"ALBA";"BORGOMALE";374;;333;;10;"SOCIALCOMUNISTI";"13"
"PIEMONTE";"ALBA";"BORGOMALE";374;;333;;10;"UNITA' SOCIALISTA";"17"
"PIEMONTE";"ALBA";"BOSIA";267;;248;;2;"DC";"159"
"PIEMONTE";"ALBA";"BOSIA";267;;248;;2;"BLOCCO NAZIONALE";"25"
"LOMBARDIA";"BRESCIA";"LODRINO";473;;463;;10;"DC";"408"
"LOMBARDIA";"BRESCIA";"LODRINO";473;;463;;10;"UNITA' SOC.-PRI";"7"
"LOMBARDIA";"BRESCIA";"LODRINO";473;;463;;10;"SOCIALCOMUNISTI";"19"
"LOMBARDIA";"BRESCIA";"LODRINO";473;;463;;10;"BLOCCO NAZIONALE";"4"
"LOMBARDIA";"BRESCIA";"LUMEZZANE";5323;;5232;;143;"DC";"3430"
"LOMBARDIA";"BRESCIA";"LUMEZZANE";5323;;5232;;143;"UNITA' SOC.-PRI";"293"
"LOMBARDIA";"BRESCIA";"LUMEZZANE";5323;;5232;;143;"SOCIALCOMUNISTI";"1102"
"LOMBARDIA";"BRESCIA";"LUMEZZANE";5323;;5232;;143;"BLOCCO NAZIONALE";"87"
"LOMBARDIA";"BRESCIA";"MARCHENO";1115;;1085;;36;"DC";"709"
"LOMBARDIA";"BRESCIA";"MARCHENO";1115;;1085;;36;"UNITA' SOC.-PRI";"26"
"LOMBARDIA";"BRESCIA";"MARCHENO";1115;;1085;;36;"SOCIALCOMUNISTI";"260"
"LOMBARDIA";"BRESCIA";"MARCHENO";1115;;1085;;36;"BLOCCO NAZIONALE";"19"
"LOMBARDIA";"BRESCIA";"NAVE";3366;;3230;;120;"DC";"1866"
"LOMBARDIA";"BRESCIA";"NAVE";3366;;3230;;120;"UNITA' SOC.-PRI";"189"
"LOMBARDIA";"BRESCIA";"NAVE";3366;;3230;;120;"SOCIALCOMUNISTI";"922"
"LOMBARDIA";"BRESCIA";"NAVE";3366;;3230;;120;"BLOCCO NAZIONALE";"52"
"PIEMONTE";"ALBA";"CANALE";3049;;2862;;46;"SOCIALCOMUNISTI";"190"
"PIEMONTE";"ALBA";"CANALE";3049;;2862;;46;"UNITA' SOCIALISTA";"451"
"PIEMONTE";"ALBA";"CARAMAGNA PIEMONTE";1407;;1356;;29;"DC";"1036"
"PIEMONTE";"ALBA";"CARAMAGNA PIEMONTE";1407;;1356;;29;"BLOCCO NAZIONALE";"46"
"PIEMONTE";"ALBA";"CARAMAGNA PIEMONTE";1407;;1356;;29;"P.CONTADINI D'ITALIA";"20"
"PIEMONTE";"ALBA";"CARAMAGNA PIEMONTE";1407;;1356;;29;"SOCIALCOMUNISTI";"92"
"PIEMONTE";"ALBA";"CARAMAGNA PIEMONTE";1407;;1356;;29;"UNITA' SOCIALISTA";"100"
"PIEMONTE";"ALBA";"CASALGRASSO";749;;728;;24;"DC";"555"
"PIEMONTE";"ALBA";"CASALGRASSO";749;;728;;24;"BLOCCO NAZIONALE";"12"
"PIEMONTE";"ALBA";"CASALGRASSO";749;;728;;24;"P.CONTADINI D'ITALIA";"4"
"PIEMONTE";"ALBA";"CASALGRASSO";749;;728;;24;"SOCIALCOMUNISTI";"50"
"PIEMONTE";"ALBA";"CASALGRASSO";749;;728;;24;"UNITA' SOCIALISTA";"62"
"PIEMONTE";"ALBA";"CASTAGNITO";693;;655;;6;"DC";"345"
"PIEMONTE";"ALBA";"CASTAGNITO";693;;655;;6;"BLOCCO NAZIONALE";"12"
"PIEMONTE";"ALBA";"CASTAGNITO";693;;655;;6;"P.CONTADINI D'ITALIA";"231"
"PIEMONTE";"ALBA";"CASTAGNITO";693;;655;;6;"SOCIALCOMUNISTI";"7"
"PIEMONTE";"ALBA";"CASTAGNITO";693;;655;;6;"UNITA' SOCIALISTA";"35"
"PIEMONTE";"ALBA";"CASTELLINALDO";800;;732;;19;"DC";"457"
"PIEMONTE";"ALBA";"CASTELLINALDO";800;;732;;19;"BLOCCO NAZIONALE";"16"
"PIEMONTE";"ALBA";"CASTELLINALDO";800;;732;;19;"P.CONTADINI D'ITALIA";"105"
"PIEMONTE";"ALBA";"CASTELLINALDO";800;;732;;19;"SOCIALCOMUNISTI";"62"
"PIEMONTE";"ALBA";"CASTELLINALDO";800;;732;;19;"UNITA' SOCIALISTA";"14"
"PIEMONTE";"ALBA";"CASTIGLIONE FALLETTO";388;;348;;9;"DC";"141"
"PIEMONTE";"ALBA";"CASTIGLIONE FALLETTO";388;;348;;9;"BLOCCO NAZIONALE";"9"
"PIEMONTE";"ALBA";"CASTIGLIONE FALLETTO";388;;348;;9;"P.CONTADINI D'ITALIA";"119"
"PIEMONTE";"ALBA";"CASTIGLIONE FALLETTO";388;;348;;9;"SOCIALCOMUNISTI";"46"
"PIEMONTE";"ALBA";"CASTIGLIONE FALLETTO";388;;348;;9;"UNITA' SOCIALISTA";"13"
"PIEMONTE";"ALBA";"CASTIGLIONE TINELLA";1052;;962;;20;"DC";"412"
"PIEMONTE";"ALBA";"CASTIGLIONE TINELLA";1052;;962;;20;"BLOCCO NAZIONALE";"40"
"PIEMONTE";"ALBA";"CASTIGLIONE TINELLA";1052;;962;;20;"P.CONTADINI D'ITALIA";"384"
"PIEMONTE";"ALBA";"CASTIGLIONE TINELLA";1052;;962;;20;"SOCIALCOMUNISTI";"40"
"PIEMONTE";"ALBA";"CASTIGLIONE TINELLA";1052;;962;;20;"UNITA' SOCIALISTA";"30"
"PIEMONTE";"ALBA";"CASTINO";745;;708;;10;"DC";"341"
"PIEMONTE";"ALBA";"CASTINO";745;;708;;10;"BLOCCO NAZIONALE";"173"
"PIEMONTE";"ALBA";"CASTINO";745;;708;;10;"P.CONTADINI D'ITALIA";"128"
"PIEMONTE";"ALBA";"CASTINO";745;;708;;10;"SOCIALCOMUNISTI";"11"
"PIEMONTE";"ALBA";"CASTINO";745;;708;;10;"UNITA' SOCIALISTA";"20"
"LOMBARDIA";"CREMA";"DOVERA";1694;;1660;;29;"BLOCCO NAZIONALE";"64"
"LOMBARDIA";"CREMA";"DOVERA";1694;;1660;;29;"UNITA' SOC.-PRI";"114"
"LOMBARDIA";"CREMA";"FIESCO";665;;649;;25;"DC";"314"
"LOMBARDIA";"CREMA";"FIESCO";665;;649;;25;"SOCIALCOMUNISTI";"227"
"LOMBARDIA";"CREMA";"FIESCO";665;;649;;25;"BLOCCO NAZIONALE";"9"
"LOMBARDIA";"CREMA";"FIESCO";665;;649;;25;"UNITA' SOC.-PRI";"57"
"PIEMONTE";"ALBA";"CAVALLERMAGGIORE";2603;;2504;;42;"DC";"1755"
"PIEMONTE";"ALBA";"CAVALLERMAGGIORE";2603;;2504;;42;"BLOCCO NAZIONALE";"124"
"PIEMONTE";"ALBA";"CAVALLERMAGGIORE";2603;;2504;;42;"P.CONTADINI D'ITALIA";"68"
"PIEMONTE";"ALBA";"CAVALLERMAGGIORE";2603;;2504;;42;"SOCIALCOMUNISTI";"236"
"PIEMONTE";"ALBA";"CAVALLERMAGGIORE";2603;;2504;;42;"UNITA' SOCIALISTA";"205"
"PIEMONTE";"ALBA";"CERESOLE ALBA";1012;;969;;9;"DC";"769"
"PIEMONTE";"ALBA";"CERESOLE ALBA";1012;;969;;9;"BLOCCO NAZIONALE";"34"
"PIEMONTE";"ALBA";"CERESOLE ALBA";1012;;969;;9;"P.CONTADINI D'ITALIA";"74"
"PIEMONTE";"ALBA";"CERESOLE ALBA";1012;;969;;9;"SOCIALCOMUNISTI";"15"
"PIEMONTE";"ALBA";"CERESOLE ALBA";1012;;969;;9;"UNITA' SOCIALISTA";"39"
"PIEMONTE";"ALBA";"CERVERE";1178;;1107;;17;"DC";"767"
"PIEMONTE";"ALBA";"CERVERE";1178;;1107;;17;"BLOCCO NAZIONALE";"61"
"PIEMONTE";"ALBA";"CERVERE";1178;;1107;;17;"P.CONTADINI D'ITALIA";"72"
"PIEMONTE";"ALBA";"CERVERE";1178;;1107;;17;"SOCIALCOMUNISTI";"26"
"PIEMONTE";"ALBA";"CERVERE";1178;;1107;;17;"UNITA' SOCIALISTA";"141"
"PIEMONTE";"ALBA";"CHERASCO";4593;;4310;;71;"DC";"2474"
"PIEMONTE";"ALBA";"CHERASCO";4593;;4310;;71;"BLOCCO NAZIONALE";"149"
"PIEMONTE";"ALBA";"CHERASCO";4593;;4310;;71;"P.CONTADINI D'ITALIA";"607"
"PIEMONTE";"ALBA";"CHERASCO";4593;;4310;;71;"SOCIALCOMUNISTI";"342"
"PIEMONTE";"ALBA";"CHERASCO";4593;;4310;;71;"UNITA' SOCIALISTA";"473"
"PIEMONTE";"ALBA";"CISSONE";247;;222;;5;"DC";"99"
"PIEMONTE";"ALBA";"CISSONE";247;;222;;5;"BLOCCO NAZIONALE";"17"
"PIEMONTE";"ALBA";"CISSONE";247;;222;;5;"P.CONTADINI D'ITALIA";"59"
"PIEMONTE";"ALBA";"CISSONE";247;;222;;5;"SOCIALCOMUNISTI";"8"
"PIEMONTE";"ALBA";"CISSONE";247;;222;;5;"UNITA' SOCIALISTA";"12"
"PIEMONTE";"ALBA";"CORNELIANO D'ALBA";1339;;1273;;11;"DC";"595"
"PIEMONTE";"ALBA";"CORNELIANO D'ALBA";1339;;1273;;11;"BLOCCO NAZIONALE";"36"
"PIEMONTE";"ALBA";"CORNELIANO D'ALBA";1339;;1273;;11;"P.CONTADINI D'ITALIA";"482"
"PIEMONTE";"ALBA";"CORNELIANO D'ALBA";1339;;1273;;11;"SOCIALCOMUNISTI";"40"
"PIEMONTE";"ALBA";"CORNELIANO D'ALBA";1339;;1273;;11;"UNITA' SOCIALISTA";"74"
"PIEMONTE";"ALBA";"CORTEMILIA";2046;;1885;;36;"DC";"972"
"PIEMONTE";"ALBA";"CORTEMILIA";2046;;1885;;36;"BLOCCO NAZIONALE";"173"
"PIEMONTE";"ALBA";"CORTEMILIA";2046;;1885;;36;"P.CONTADINI D'ITALIA";"327"
"PIEMONTE";"ALBA";"CORTEMILIA";2046;;1885;;36;"SOCIALCOMUNISTI";"135"
"PIEMONTE";"ALBA";"CORTEMILIA";2046;;1885;;36;"UNITA' SOCIALISTA";"168"
"PIEMONTE";"ALBA";"COSSANO BELBO";1268;;1140;;90;"DC";"443"
"PIEMONTE";"ALBA";"COSSANO BELBO";1268;;1140;;90;"BLOCCO NAZIONALE";"65"
"PIEMONTE";"ALBA";"COSSANO BELBO";1268;;1140;;90;"P.CONTADINI D'ITALIA";"213"
"PIEMONTE";"ALBA";"COSSANO BELBO";1268;;1140;;90;"SOCIALCOMUNISTI";"182"
"PIEMONTE";"ALBA";"COSSANO BELBO";1268;;1140;;90;"UNITA' SOCIALISTA";"89"
"PIEMONTE";"ALBA";"CRAVANZANA";488;;457;;10;"DC";"273"
"PIEMONTE";"ALBA";"CRAVANZANA";488;;457;;10;"BLOCCO NAZIONALE";"55"
"PIEMONTE";"ALBA";"CRAVANZANA";488;;457;;10;"P.CONTADINI D'ITALIA";"82"
"PIEMONTE";"ALBA";"CRAVANZANA";488;;457;;10;"SOCIALCOMUNISTI";"2"
"PIEMONTE";"ALBA";"CRAVANZANA";488;;457;;10;"UNITA' SOCIALISTA";"23"
"PIEMONTE";"ALBA";"DIANO D'ALBA";1783;;1640;;26;"DC";"761"
"PIEMONTE";"ALBA";"DIANO D'ALBA";1783;;1640;;26;"BLOCCO NAZIONALE";"117"
"PIEMONTE";"ALBA";"DIANO D'ALBA";1783;;1640;;26;"P.CONTADINI D'ITALIA";"440"
"PIEMONTE";"ALBA";"DIANO D'ALBA";1783;;1640;;26;"SOCIALCOMUNISTI";"44"
"PIEMONTE";"ALBA";"DIANO D'ALBA";1783;;1640;;26;"UNITA' SOCIALISTA";"120"
"PIEMONTE";"ALBA";"FAULE";312;;295;;2;"DC";"231"
"PIEMONTE";"ALBA";"FAULE";312;;295;;2;"BLOCCO NAZIONALE";"22"
"PIEMONTE";"ALBA";"FAULE";312;;295;;2;"P.CONTADINI D'ITALIA";"0"
"PIEMONTE";"ALBA";"FAULE";312;;295;;2;"SOCIALCOMUNISTI";"15"
"PIEMONTE";"ALBA";"FAULE";312;;295;;2;"UNITA' SOCIALISTA";"23"
"PIEMONTE";"ALBA";"GOVONE";1915;;1778;;27;"DC";"1330"
"PIEMONTE";"ALBA";"GOVONE";1915;;1778;;27;"BLOCCO NAZIONALE";"18"
"PIEMONTE";"ALBA";"GOVONE";1915;;1778;;27;"P.CONTADINI D'ITALIA";"240"
"PIEMONTE";"ALBA";"GOVONE";1915;;1778;;27;"SOCIALCOMUNISTI";"55"
"PIEMONTE";"ALBA";"GOVONE";1915;;1778;;27;"UNITA' SOCIALISTA";"67"
"PIEMONTE";"ALBA";"GUARENE";1494;;1390;;21;"DC";"470"
"PIEMONTE";"ALBA";"GUARENE";1494;;1390;;21;"BLOCCO NAZIONALE";"264"
"PIEMONTE";"ALBA";"GUARENE";1494;;1390;;21;"P.CONTADINI D'ITALIA";"383"
"TOSCANA";"GROSSETO";"CIVITELLA PAGANICO";3263;;3134;;93;"SOCIALCOMUNISTI";"1431"
"TOSCANA";"GROSSETO";"CIVITELLA PAGANICO";3263;;3134;;93;"DC";"962"
"TOSCANA";"GROSSETO";"CIVITELLA PAGANICO";3263;;3134;;93;"UNITA' SOCIALISTA";"237"
"TOSCANA";"GROSSETO";"CIVITELLA PAGANICO";3263;;3134;;93;"PRI";"313"
"TOSCANA";"GROSSETO";"CIVITELLA PAGANICO";3263;;3134;;93;"BLOCCO NAZIONALE";"32"
"TOSCANA";"GROSSETO";"FOLLONICA";4304;;4106;;35;"SOCIALCOMUNISTI";"2150"
"TOSCANA";"GROSSETO";"FOLLONICA";4304;;4106;;35;"DC";"801"
"TOSCANA";"GROSSETO";"FOLLONICA";4304;;4106;;35;"UNITA' SOCIALISTA";"157"
"TOSCANA";"GROSSETO";"FOLLONICA";4304;;4106;;35;"PRI";"842"
"TOSCANA";"GROSSETO";"FOLLONICA";4304;;4106;;35;"BLOCCO NAZIONALE";"39"
"TOSCANA";"GROSSETO";"GAVORRANO";9207;;8519;;145;"SOCIALCOMUNISTI";"5267"
"TOSCANA";"GROSSETO";"GAVORRANO";9207;;8519;;145;"DC";"1681"
"TOSCANA";"GROSSETO";"GAVORRANO";9207;;8519;;145;"UNITA' SOCIALISTA";"381"
"TOSCANA";"GROSSETO";"GAVORRANO";9207;;8519;;145;"PRI";"841"
"TOSCANA";"GROSSETO";"GAVORRANO";9207;;8519;;145;"BLOCCO NAZIONALE";"54"
"TOSCANA";"GROSSETO";"GROSSETO";19619;;18365;;432;"SOCIALCOMUNISTI";"8570"
"TOSCANA";"GROSSETO";"GROSSETO";19619;;18365;;432;"DC";"4434"
"TOSCANA";"GROSSETO";"GROSSETO";19619;;18365;;432;"UNITA' SOCIALISTA";"1086"
"TOSCANA";"GROSSETO";"GROSSETO";19619;;18365;;432;"PRI";"3168"
"TOSCANA";"GROSSETO";"GROSSETO";19619;;18365;;432;"BLOCCO NAZIONALE";"382"
"TOSCANA";"GROSSETO";"ISOLA DEL GIGLIO";1244;;1112;;22;"SOCIALCOMUNISTI";"83"
"TOSCANA";"GROSSETO";"ISOLA DEL GIGLIO";1244;;1112;;22;"DC";"735"
"TOSCANA";"GROSSETO";"ISOLA DEL GIGLIO";1244;;1112;;22;"UNITA' SOCIALISTA";"13"
"TOSCANA";"PISTOIA";"MONSUMMANO TERME";6004;;5786;;119;"BLOCCO NAZIONALE";"257"
"TOSCANA";"PISTOIA";"MONTALE";3375;;3079;;118;"UNITA' SOCIALISTA";"143"
"TOSCANA";"PISTOIA";"MONTALE";3375;;3079;;118;"PRI";"73"
"TOSCANA";"PISTOIA";"MONTALE";3375;;3079;;118;"DC";"1344"
"TOSCANA";"PISTOIA";"MONTALE";3375;;3079;;118;"SOCIALCOMUNISTI";"1270"
"TOSCANA";"PISTOIA";"MONTALE";3375;;3079;;118;"BLOCCO NAZIONALE";"20"
"TOSCANA";"PISTOIA";"MONTECATINI-TERME";9327;;8851;;168;"UNITA' SOCIALISTA";"843"
"TOSCANA";"PISTOIA";"MONTECATINI-TERME";9327;;8851;;168;"PRI";"296"
"TOSCANA";"PISTOIA";"MONTECATINI-TERME";9327;;8851;;168;"DC";"3862"
"TOSCANA";"PISTOIA";"MONTECATINI-TERME";9327;;8851;;168;"SOCIALCOMUNISTI";"3337"
"TOSCANA";"PISTOIA";"MONTECATINI-TERME";9327;;8851;;168;"BLOCCO NAZIONALE";"144"
"TOSCANA";"PISTOIA";"PESCIA";13163;;12595;;467;"UNITA' SOCIALISTA";"1194"
"TOSCANA";"PISTOIA";"PESCIA";13163;;12595;;467;"PRI";"330"
"TOSCANA";"PISTOIA";"PESCIA";13163;;12595;;467;"DC";"5229"
"TOSCANA";"PISTOIA";"PESCIA";13163;;12595;;467;"SOCIALCOMUNISTI";"4816"
"TOSCANA";"PISTOIA";"PESCIA";13163;;12595;;467;"BLOCCO NAZIONALE";"202"
"TOSCANA";"PISTOIA";"PIEVE A NIEVOLE";2395;;2292;;47;"UNITA' SOCIALISTA";"143"
"TOSCANA";"PISTOIA";"PIEVE A NIEVOLE";2395;;2292;;47;"PRI";"37"
"TOSCANA";"PISTOIA";"PIEVE A NIEVOLE";2395;;2292;;47;"DC";"616"
"TOSCANA";"PISTOIA";"PIEVE A NIEVOLE";2395;;2292;;47;"SOCIALCOMUNISTI";"1368"
"TOSCANA";"PISTOIA";"PIEVE A NIEVOLE";2395;;2292;;47;"BLOCCO NAZIONALE";"43"
"TOSCANA";"PISTOIA";"PISTOIA";48319;;46066;;1166;"UNITA' SOCIALISTA";"4761"
"TOSCANA";"PISTOIA";"PISTOIA";48319;;46066;;1166;"PRI";"1058"
"TOSCANA";"PISTOIA";"SAMBUCA PISTOIESE";3148;;2746;;58;"SOCIALCOMUNISTI";"1033"
"TOSCANA";"PISTOIA";"SAMBUCA PISTOIESE";3148;;2746;;58;"BLOCCO NAZIONALE";"37"
"TOSCANA";"PISTOIA";"SAN MARCELLO PISTOIESE";6782;;6147;;150;"UNITA' SOCIALISTA";"436"
"TOSCANA";"PISTOIA";"SAN MARCELLO PISTOIESE";6782;;6147;;150;"PRI";"51"
"TOSCANA";"PISTOIA";"SAN MARCELLO PISTOIESE";6782;;6147;;150;"DC";"1940"
"TOSCANA";"PISTOIA";"SAN MARCELLO PISTOIESE";6782;;6147;;150;"SOCIALCOMUNISTI";"3454"
"TOSCANA";"PISTOIA";"SAN MARCELLO PISTOIESE";6782;;6147;;150;"BLOCCO NAZIONALE";"37"
"TOSCANA";"PISTOIA";"SERRAVALLE PISTOIESE";4719;;4525;;138;"UNITA' SOCIALISTA";"420"
"TOSCANA";"PISTOIA";"SERRAVALLE PISTOIESE";4719;;4525;;138;"PRI";"75"
"TOSCANA";"PISTOIA";"SERRAVALLE PISTOIESE";4719;;4525;;138;"DC";"1399"
"TOSCANA";"PISTOIA";"SERRAVALLE PISTOIESE";4719;;4525;;138;"SOCIALCOMUNISTI";"2343"
"TOSCANA";"PISTOIA";"SERRAVALLE PISTOIESE";4719;;4525;;138;"BLOCCO NAZIONALE";"48"
"TOSCANA";"PISTOIA";"TIZZANA";8306;;7929;;279;"UNITA' SOCIALISTA";"656"
"TOSCANA";"PISTOIA";"TIZZANA";8306;;7929;;279;"PRI";"144"
"TOSCANA";"PISTOIA";"TIZZANA";8306;;7929;;279;"DC";"3725"
"TOSCANA";"PISTOIA";"TIZZANA";8306;;7929;;279;"SOCIALCOMUNISTI";"2900"
"TOSCANA";"PISTOIA";"TIZZANA";8306;;7929;;279;"BLOCCO NAZIONALE";"79"
"TOSCANA";"PISTOIA";"UZZANO";3769;;3595;;98;"UNITA' SOCIALISTA";"341"
"TOSCANA";"PISTOIA";"UZZANO";3769;;3595;;98;"PRI";"35"
"TOSCANA";"PISTOIA";"UZZANO";3769;;3595;;98;"DC";"1699"
"TOSCANA";"PISTOIA";"UZZANO";3769;;3595;;98;"SOCIALCOMUNISTI";"1302"
"TOSCANA";"PISTOIA";"UZZANO";3769;;3595;;98;"BLOCCO NAZIONALE";"53"
"LAZIO";"TIVOLI";"AFFILE";1084;;1035;;2;"SOCIALCOMUNISTI";"9"
"LAZIO";"TIVOLI";"AFFILE";1084;;1035;;2;"PRI";"8"
"LAZIO";"TIVOLI";"AFFILE";1084;;1035;;2;"BLOCCO NAZIONALE";"971"
"LAZIO";"TIVOLI";"AFFILE";1084;;1035;;2;"P.NAZ.MONARCHICO";"7"
"LAZIO";"TIVOLI";"AFFILE";1084;;1035;;2;"DC";"27"
"LAZIO";"TIVOLI";"AFFILE";1084;;1035;;2;"MSI";"4"
"LAZIO";"TIVOLI";"AFFILE";1084;;1035;;2;"UNITA' SOCIALISTA";"1"
"LAZIO";"TIVOLI";"AGOSTA";995;;956;;6;"SOCIALCOMUNISTI";"40"
"LAZIO";"TIVOLI";"AGOSTA";995;;956;;6;"PRI";"17"
"LAZIO";"TIVOLI";"AGOSTA";995;;956;;6;"BLOCCO NAZIONALE";"315"
"LAZIO";"TIVOLI";"AGOSTA";995;;956;;6;"P.NAZ.MONARCHICO";"21"
"LAZIO";"TIVOLI";"AGOSTA";995;;956;;6;"DC";"507"
